row_type,case,gap_m,omega_disc,material_point,peak_rank,frequency_hz,Omega_rad_s,peak_power_fraction,cumulative_top_power,Omega_rms,omega_orbit,omega_orbit_early,omega_orbit_late,mean_spin_magnitude,spin_early,spin_late,Omega6_orbit,Omega18_orbit,sigma_S_m,mu_r_ac,delta,delta_over_a,a_over_delta,tau_diff,Pi1,Omega_tau_lag,center_amplitude,center_phase_rad,shell_fraction
spectral_peak,A_locked_3mm_2,0.003,2.0,+body_x,1,3.2500000000018012,20.420352248344972,0.9878526091984068,0.9878526091984068,19.95792930938899,1.9999999999901208,1.999999999960502,1.9999999999999978,19.752363189598817,19.752363189848868,19.75236318934877,5.927525137394696e-11,1.7782575412184087e-10,10000000.0,100.0,0.008828327816326505,1.4713879693877507,0.679630403948527,0.045238934211693026,0.923794971942476,0.08168140899337989,0.5068042706120954,-0.679630403948527,1.0
spectral_peak,A_locked_3mm_2,0.003,2.0,+body_x,1,3.2500000000018012,20.420352248344972,0.9878526091984068,0.9878526091984068,19.95792930938899,1.9999999999901208,1.999999999960502,1.9999999999999978,19.752363189598817,19.752363189848868,19.75236318934877,5.927525137394696e-11,1.7782575412184087e-10,10000000.0,500.0,0.003948148224991669,0.6580247041652781,1.5196997828045478,0.2261946710584651,4.618974859712379,0.08168140899337989,0.21877755787880507,-1.5196997828045478,0.9600069798678144
spectral_peak,A_locked_3mm_2,0.003,2.0,+body_x,2,6.250000000003464,39.26990816989418,0.003351735016839202,0.991204344215246,19.95792930938899,1.9999999999901208,1.999999999960502,1.9999999999999978,19.752363189598817,19.752363189848868,19.75236318934877,5.927525137394696e-11,1.7782575412184087e-10,1000000.0,10.0,0.0636619772367405,10.61032953945675,0.0942477796077199,0.0004523893421169302,0.017765287921970692,0.15707963267957673,0.910057240676001,-0.0942477796077199,1.0
spectral_peak,A_locked_3mm_2,0.003,2.0,+body_x,2,6.250000000003464,39.26990816989418,0.003351735016839202,0.991204344215246,19.95792930938899,1.9999999999901208,1.999999999960502,1.9999999999999978,19.752363189598817,19.752363189848868,19.75236318934877,5.927525137394696e-11,1.7782575412184087e-10,1000000.0,50.0,0.028470501736679196,4.745083622779866,0.21074444193128017,0.0022619467105846514,0.08882643960985347,0.15707963267957673,0.809981037623303,-0.21074444193128017,1.0
spectral_peak,A_locked_3mm_2,0.003,2.0,+body_x,2,6.250000000003464,39.26990816989418,0.003351735016839202,0.991204344215246,19.95792930938899,1.9999999999901208,1.999999999960502,1.9999999999999978,19.752363189598817,19.752363189848868,19.75236318934877,5.927525137394696e-11,1.7782575412184087e-10,1000000.0,100.0,0.020131684841789236,3.3552808069648727,0.29803764797396565,0.004523893421169303,0.17765287921970693,0.15707963267957673,0.7422733941323121,-0.29803764797396565,1.0
spectral_peak,A_locked_3mm_2,0.003,2.0,+body_x,2,6.250000000003464,39.26990816989418,0.003351735016839202,0.991204344215246,19.95792930938899,1.9999999999901208,1.999999999960502,1.9999999999999978,19.752363189598817,19.752363189848868,19.75236318934877,5.927525137394696e-11,1.7782575412184087e-10,1000000.0,500.0,0.009003163161568567,1.5005271935947613,0.6664324407239395,0.022619467105846513,0.8882643960985346,0.15707963267957673,0.513537388725901,-0.6664324407239395,1.0
spectral_peak,A_locked_3mm_2,0.003,2.0,+body_x,2,6.250000000003464,39.26990816989418,0.003351735016839202,0.991204344215246,19.95792930938899,1.9999999999901208,1.999999999960502,1.9999999999999978,19.752363189598817,19.752363189848868,19.75236318934877,5.927525137394696e-11,1.7782575412184087e-10,3000000.0,10.0,0.03675525969477595,6.125876615795992,0.16324194278112486,0.0013571680263507906,0.053295863765912076,0.15707963267957673,0.8493856608236071,-0.16324194278112486,1.0
spectral_peak,A_locked_3mm_2,0.003,2.0,+body_x,2,6.250000000003464,39.26990816989418,0.003351735016839202,0.991204344215246,19.95792930938899,1.9999999999901208,1.999999999960502,1.9999999999999978,19.752363189598817,19.752363189848868,19.75236318934877,5.927525137394696e-11,1.7782575412184087e-10,3000000.0,50.0,0.01643745184163544,2.73957530693924,0.3650200808377262,0.006785840131753954,0.2664793188295604,0.15707963267957673,0.6941827109676455,-0.3650200808377262,1.0
spectral_peak,A_locked_3mm_2,0.003,2.0,+body_x,2,6.250000000003464,39.26990816989418,0.003351735016839202,0.991204344215246,19.95792930938899,1.9999999999901208,1.999999999960502,1.9999999999999978,19.752363189598817,19.752363189848868,19.75236318934877,5.927525137394696e-11,1.7782575412184087e-10,3000000.0,100.0,0.011623033662647723,1.9371722771079538,0.516216348859236,0.013571680263507907,0.5329586376591208,0.15707963267957673,0.596774267274849,-0.516216348859236,1.0
spectral_peak,A_locked_3mm_2,0.003,2.0,+body_x,2,6.250000000003464,39.26990816989418,0.003351735016839202,0.991204344215246,19.95792930938899,1.9999999999901208,1.999999999960502,1.9999999999999978,19.752363189598817,19.752363189848868,19.75236318934877,5.927525137394696e-11,1.7782575412184087e-10,3000000.0,500.0,0.005197978674889734,0.866329779148289,1.1542948471459975,0.06785840131753954,2.664793188295604,0.15707963267957673,0.31527977897284154,-1.1542948471459975,0.9976116168598017
